time (ms), x-accel, y-accel, z-accel
2853.0700000119396, -0.025467, -1.000809, 0.228302
2878.310000000056, -0.001556, -0.989868, 0.229263
2903.5799999983283, -0.044769, -0.988998, 0.202942
2928.8200000009965, -0.063812, -0.999908, 0.147873
2954.0500000002794, -0.063583, -0.986679, 0.151566
2979.319999998552, -0.046265, -0.981201, 0.17688
3004.56000000122, -0.085098, -1.015671, 0.200089
3029.820000010659, -0.023834, -0.964813, 0.150772
3055.0599999987753, -0.084488, -1.005478, 0.201813
3080.3000000014435, -0.105728, -0.983459, 0.177872
3105.5600000108825, -0.082947, -1.01387, 0.204971
3130.799999998999, -0.14827, -0.981247, 0.189194
3156.060000008438, -0.039612, -0.990112, 0.143311
3181.300000011106, -0.002411, -0.998688, 0.148346
3206.5399999992223, -0.012726, -0.970718, 0.156693
3231.8000000086613, -0.039871, -0.967468, 0.182999
3257.0400000113295, 0.003845, -0.977264, 0.183365
3282.3000000062166, 0.045181, -1.001328, 0.182999
3307.540000008885, 0.052612, -1.011261, 0.171585
3332.780000011553, 0.01506, -1.00148, 0.159805
3358.0500000098255, 0.033844, -0.989609, 0.157837
3383.289999997942, 0.001694, -0.985519, 0.18338
3408.5500000073807, 0.020737, -0.981384, 0.188522
3433.790000010049, -0.052017, -0.980927, 0.191803
3459.0299999981653, -9.46E-4, -0.981277, 0.167404
3484.2900000076042, 9.0E-4, -1.005981, 0.170593
3509.5300000102725, -0.018387, -0.983368, 0.171173
3534.800000008545, -0.011215, -0.984055, 0.163376
3560.0300000078278, -0.029175, -0.990067, 0.170319
3585.270000010496, -0.044144, -0.983719, 0.16391
3610.530000005383, -0.001358, -1.018173, 0.166351
3635.7700000080513, -0.011734, -0.988235, 0.155991
3661.0300000029383, -0.042099, -1.018707, 0.135162
3686.2700000056066, -0.027786, -1.011856, 0.160049
3711.5000000048894, 0.019669, -1.022232, 0.209564
3736.770000003162, 0.053558, -1.012497, 0.158737
3762.01000000583, 0.10614, -1.039429, 0.166412
3787.270000000717, 0.15065, -1.045197, 0.135818
3812.5100000033854, 0.140656, -1.097443, 0.127487
3837.7500000060536, -0.113098, -1.150589, 0.18956
3863.0100000009406, -0.092545, -1.086563, 0.23053
3888.250000003609, 0.238861, -0.940384, 0.170944
3913.509999998496, -0.226791, -1.050369, -0.088593
3938.750000001164, -0.474365, -1.105209, -0.052704
3963.9900000038324, -0.480911, -0.952576, -0.146759
3989.2499999987194, -0.277283, -1.00383, -0.069824
4014.4900000013877, -0.274292, -1.039032, -0.03804
4039.7500000108266, -0.245224, -1.10289, 0.014969
4064.989999998943, -0.18782, -1.078705, 0.044495
4090.230000001611, -0.149063, -1.070908, 0.071854
4115.49000001105, -0.056702, -1.161163, 0.078186
4140.7299999991665, 0.019257, -1.096771, 0.084213
4166.000000011991, -0.190781, -1.011917, 0.032272
4191.230000011274, -0.203705, -1.037704, 0.061508
4216.46999999939, -0.144424, -0.971649, 0.03804
4241.740000012214, -0.087906, -0.997696, 0.039902
4266.980000000331, -0.070801, -0.974472, 0.00322
4292.24000000977, -0.113922, -0.942795, -0.007797
4317.479999997886, -0.212814, -0.942688, 0.001694
4342.720000000554, -0.198349, -0.921097, 0.034805
4367.980000009993, -0.119019, -0.904388, -0.044342
4393.219999998109, -0.05423, -0.908157, -0.065155
4418.480000007548, -0.074097, -0.911285, -0.056335
4443.720000010217, -0.176743, -0.918533, 0.007309
4468.959999998333, -0.100006, -0.890259, 0.022751
4494.230000011157, 0.122635, -0.877258, 0.084702
4519.469999999274, 0.215744, -0.839233, 0.193832
4544.7300000087125, 0.236099, -0.832199, 0.255341
4569.980000000214, 0.234421, -0.793457, 0.236557
4595.209999999497, 0.036636, -1.22493, -0.033066
4620.480000012321, -1.837357, -0.690186, -0.275909
4645.720000000438, -1.722992, -1.444626, 1.303238
4670.980000009877, 3.31749, -1.673767, -3.548782
4696.219999997993, 0.764465, -0.877472, -0.651443
4721.460000000661, -0.929108, -0.99826, 0.443832
4746.729999998934, -0.9496, -0.884674, 0.36998
4771.970000001602, 0.355057, -0.910461, 0.082443
4797.230000011041, -0.252106, -1.016769, 0.079727
4822.469999999157, -0.549103, -0.940414, 0.217117
4847.710000001825, -0.242813, -0.975494, 0.125687
4872.970000011264, -0.058807, -0.980667, 0.135483
4898.209999999381, -0.129868, -0.995636, 0.1492
4923.47000000882, -0.145126, -0.956131, 0.185303
4948.7000000081025, -0.081375, -0.962616, 0.233246
4973.949999999604, -0.154953, -0.930786, 0.27034
4999.210000009043, -0.10199, -0.956528, 0.189636
5024.460000000545, 0.019775, -1.040726, 0.161789
5049.720000009984, 0.008728, -0.983337, 0.174896
5074.9599999981, -0.017899, -0.969986, 0.248795
5100.200000000768, 0.008072, -0.964325, 0.278687
5125.460000010207, 0.061768, -0.981018, 0.216721
5150.699999998324, -0.035339, -0.990921, 0.231415
5175.970000011148, -0.106354, -0.987335, 0.228729
5201.209999999264, -0.002899, -1.024231, 0.32785
5226.4500000019325, 0.058548, -0.986496, 0.341705
5251.710000011371, 0.074249, -1.095901, 0.310074
5276.949999999488, 0.012573, -1.212219, 0.248642
5302.210000008927, 0.05159, -1.514969, 0.248932
5327.450000011595, -0.117157, -1.821991, 0.065216
5352.700000003097, -0.166168, -1.823532, 0.006409
5377.959999997984, -0.426727, -1.396408, 0.036758
5403.210000004037, -0.368225, -1.641815, 0.500961
5428.469999998924, -0.031281, -1.198807, 0.484528
5453.720000004978, 0.335556, -1.034531, 0.270615
5478.960000007646, -0.035843, -0.647415, -0.302643
5504.220000002533, -0.65271, -0.487289, -0.288757
5529.460000005201, -0.634079, -0.641693, -0.071198
5554.730000003474, -0.129807, -0.825378, 0.061554
5579.960000002757, -0.038376, -0.869095, 0.153198
5605.200000005425, -0.070343, -0.972504, 0.205292
5630.460000000312, 0.119156, -1.103073, 0.270767
5655.710000006366, 0.192871, -1.195892, 0.358871
5680.970000001253, 0.212601, -1.351929, 0.487259
5706.210000003921, 0.272415, -1.401474, 0.656296
5731.450000006589, 0.271378, -1.348999, 0.55304
5756.7200000048615, 0.372711, -1.347137, 0.465622
5781.96000000753, 0.461746, -1.399277, 0.335892
5807.230000005802, 0.78833, -1.549316, 0.323105
5832.47000000847, 0.76622, -1.096405, 0.620331
5857.710000011139, 0.825516, -0.649857, 0.899643
5882.980000009411, 1.31485, -0.638901, 0.261429
5908.070000004955, 0.574081, -0.808533, 0.330475
5933.340000003227, 0.421249, -0.909866, 0.452301
5958.580000005895, -0.673676, -1.77272, -0.270737
5983.810000005178, -1.821274, -1.994553, 1.843323
6009.080000003451, 2.60141, -1.278671, -3.563324
6034.320000006119, 1.57634, -1.147614, -0.880127
6059.590000004391, -0.88829, -1.135529, 0.599289
6084.830000007059, -1.464249, -0.780426, 0.16774
6110.079999998561, 0.334595, -0.705948, 0.732193
6135.340000008, -0.306137, -1.033859, 0.378265
6160.580000010668, -0.723862, -0.909958, 0.222153
6185.850000008941, -0.214539, -0.933655, 0.179672
6211.090000011609, -0.127899, -0.968506, 0.119919
6236.329999999725, -0.048935, -0.989868, 0.196182
6261.590000009164, -0.040985, -0.954926, 0.246078
6286.830000011832, 0.046677, -0.963089, 0.295731
6312.100000010105, -0.20018, -0.902054, 0.309402
6337.339999998221, -0.136337, -0.955643, 0.25444
6362.580000000889, 0.152359, -1.017639, 0.193115
6387.840000010328, -0.027466, -0.974686, 0.24469
6413.079999998445, -0.063202, -0.981049, 0.314575
6438.350000011269, 0.047119, -1.013107, 0.339691
6463.589999999385, 0.097244, -1.0186, 0.25502
6488.840000005439, 0.136368, -1.093735, 0.21904
6514.100000000326, 0.090958, -1.238312, 0.291595
6539.35000000638, 0.036728, -1.44165, 0.248383
6564.610000001267, -0.150085, -1.623489, -0.016357
6589.850000003935, -0.194153, -1.841873, -0.116928
6615.090000006603, -0.384064, -1.979324, -0.129059
6640.35000000149, -0.595901, -1.627625, 0.339523
6665.590000004158, -0.032532, -1.780884, 0.599243
6690.849999999045, 0.255844, -1.230438, 0.870316
6716.090000001714, 0.384537, -0.883606, -0.433716
6741.330000004382, 0.182251, -0.411224, 0.270035
6766.600000002654, -0.241638, -0.570221, 0.232391
6791.8400000053225, -0.471405, -0.331436, 0.030045
6817.10000000021, -0.356369, -0.51001, 0.199463
6842.340000002878, -0.024902, -0.706512, 0.184616
6867.570000002161, 0.134521, -0.756485, 0.238266
6892.840000000433, 0.167923, -0.874573, 0.231766
6918.080000003101, 0.245392, -1.072403, 0.335114
6943.339999997988, 0.291321, -1.225784, 0.401917
6968.580000000657, 0.2883, -1.449448, 0.511444
6993.820000003325, 0.310974, -1.648163, 0.649536
7019.090000001597, 0.639374, -1.619232, 0.969513
7044.32000000088, 0.988647, -1.463928, 0.482895
7069.5899999991525, 1.181122, -1.200928, 0.75209
7094.830000001821, 1.348297, -0.4646, 0.885056
7120.070000004489, 1.439178, -0.578522, 0.577988
7145.329999999376, 0.681458, -0.883286, 0.610306
7170.570000002044, -0.296677, -2.211578, -0.155548
7195.830000011483, -1.425888, -1.705658, 0.740784
7221.0699999995995, 1.395538, -1.733124, -1.251221
7246.320000005653, 1.537079, -0.650665, 0.452728
7271.570000011707, -0.383591, -1.159332, 1.287399
7296.820000003208, -0.858047, -0.859116, -0.03717
7322.079999998095, 0.688416, -1.102768, 0.06517
7347.31000001193, -0.568283, -0.901398, 0.035095
7372.550000000047, -0.174759, -0.920303, 0.215622
7397.8100000094855, -0.246185, -0.917419, 0.210358
7423.050000012154, -0.281921, -0.914291, 0.237473
7448.320000010426, 0.109924, -1.013, 0.219742
7473.540000006324, 0.023376, -0.995392, 0.236374
7498.790000012377, -6.71E-4, -0.988922, 0.246033
7524.06000001065, 2.14E-4, -0.970581, 0.260544
7549.290000009933, 0.091766, -0.995743, 0.235031
7574.560000008205, 0.059708, -1.020126, 0.259354
7599.790000007488, 0.053818, -0.993896, 0.278748
7625.030000010156, 0.019608, -0.998444, 0.27919
7650.290000005043, 0.075638, -1.055374, 0.265762
7675.530000007711, 0.159698, -1.07373, 0.240463
7700.790000002598, 0.158997, -1.150833, 0.312424
7726.040000008652, 0.252167, -1.341782, 0.253479
7751.28000001132, 0.208603, -1.647629, -0.019394
7776.540000006207, -0.265335, -1.844772, -0.171341
7801.7800000088755, -0.705139, -1.544586, 0.02858
7827.0400000037625, -0.541107, -1.69223, 0.50177
7852.290000009816, 0.246048, -1.847366, 0.901505
7877.5299999979325, 0.692764, -1.347015, -0.307724
7902.790000007371, 0.296677, -0.649796, 0.413162
7928.03000001004, 0.058685, -0.961136, 0.345612
7953.290000004927, -0.453934, -0.407242, 0.199112
7978.530000007595, -0.651505, -0.385529, 0.019745
8003.770000010263, -0.282623, -0.626816, 0.167496
8029.03000000515, 0.05249, -0.728073, 0.0681
8054.270000007818, 0.331726, -0.797562, 0.175186
8079.5300000027055, 0.413513, -0.931808, 0.11438
8104.770000005374, 0.488174, -1.14476, 0.312607
8130.010000008042, 0.358505, -1.227905, 0.392288
8155.270000002929, 0.307281, -1.558197, 0.515869
8180.510000005597, 0.491562, -1.668716, 0.762238
8205.770000000484, 1.056076, -1.659317, 0.769379
8231.010000003153, 1.214523, -1.404541, 0.666733
8256.25000000582, 1.235428, -1.064316, 0.648178
8281.510000000708, 1.047806, -0.490005, 0.846207
8306.760000006761, 1.48465, -0.631943, 0.610809
8332.020000001648, 1.017685, -0.812057, 0.601028
8357.260000004317, 0.006897, -1.59523, -0.39949
8382.500000006985, -1.992126, -0.623215, -0.101547
8407.760000001872, -1.568283, -2.15155, 1.4095
8433.00000000454, 2.492889, -1.462006, -0.964432
8458.270000002813, 0.94371, -1.226349, 0.373154
8483.500000002095, -0.860428, -0.731186, 1.055649
8508.750000008149, -0.685104, -1.063232, 0.210922
8534.010000003036, 0.673477, -1.011627, -0.063263
8559.250000005704, -0.334686, -1.003311, 0.215637
8584.510000000591, -0.422424, -0.890717, 0.225235
8609.75000000326, -0.203293, -0.879761, 0.247391
8634.990000005928, -0.12468, -0.923569, 0.260361
8660.250000000815, 0.082687, -0.995621, 0.239426
8685.490000003483, 0.076859, -1.007828, 0.234543
8710.74999999837, 6.87E-4, -0.994965, 0.248856
8735.990000001038, 0.045395, -0.987015, 0.265488
8761.230000003707, -0.012573, -1.000961, 0.253098
8786.489999998594, -0.027481, -0.992966, 0.239548
8811.730000001262, 0.101303, -1.020782, 0.224045
8836.9900000107, 0.050385, -1.08728, 0.268066
8862.229999998817, 0.164948, -1.05632, 0.229721
8887.470000001485, 0.146393, -1.099075, 0.23671
8912.730000010924, 0.085388, -1.184219, 0.31633
8937.96999999904, 0.052826, -1.332581, 0.287552
8963.23000000848, -0.019882, -1.556656, 0.034821
8988.470000011148, -0.352463, -1.627914, -0.078888
9013.709999999264, -0.555298, -1.344788, 0.227417
9038.980000012089, -0.026749, -1.887894, 0.654282
9064.220000000205, 1.033279, -1.739548, 0.337082
9089.480000009644, 0.460556, -1.141998, 0.447357
9114.720000012312, 0.315857, -0.765335, 0.138275
9139.970000003814, -0.046143, -0.863419, 0.19635
9165.2299999987, -0.446854, -0.407211, 0.075714
9190.470000001369, -0.59993, -0.422958, 0.00296
9215.730000010808, -0.130249, -0.717361, 0.129654
9240.969999998924, 0.172638, -0.764465, 0.107895
9266.210000001593, 0.334045, -0.830399, 0.18187
9291.470000011032, 0.450974, -1.044022, 0.238495
9316.709999999148, 0.382462, -1.08049, 0.299957
9341.970000008587, 0.306778, -1.229523, 0.479156
9367.210000011255, 0.414276, -1.440964, 0.59343
9392.449999999371, 0.663284, -1.465729, 0.800034
9417.720000012196, 1.260193, -1.592773, 0.684708
9442.960000000312, 0.846695, -1.248642, 0.677689
9468.229999998584, 0.996506, -1.089691, 0.735672
9493.470000001253, 1.064636, -0.517548, 0.771744
9518.71000000392, 1.244659, -0.657745, 0.5802
9543.969999998808, 0.90918, -0.925629, 0.479111
9569.210000001476, 0.088226, -1.617477, -0.251724
9594.470000010915, -1.589661, -0.731308, 0.080444
9619.709999999031, -1.777298, -2.005539, 1.098282
9644.9500000017, 0.873001, -1.074829, 0.607239
9670.210000011139, 1.741547, -0.540146, 0.682785
9695.449999999255, 0.028168, -1.205353, 0.597778
9720.72000001208, -0.910004, -0.829453, 0.188126
9745.950000011362, -0.029022, -1.026154, 0.060684
9771.200000002864, 0.123047, -1.051117, 0.079834
9796.460000012303, 0.093491, -1.018433, 0.204269
9821.70000000042, -0.064651, -0.969376, 0.190399
9846.960000009858, -0.155594, -0.935944, 0.236069
9872.199999997974, -0.012344, -0.9729, 0.231552
9897.440000000643, -0.00351, -0.992996, 0.229019
9922.690000006696, 0.05481, -0.987045, 0.235947
9947.939999998198, 0.046692, -0.9646, 0.254517
9973.210000011022, 0.081497, -1.019089, 0.240738
9998.449999999139, 0.160889, -1.03186, 0.239792
10023.700000005192, 0.117294, -1.026337, 0.239944
10048.96000000008, 0.101685, -1.088181, 0.254807
10074.210000006133, 0.150543, -1.096771, 0.206497
10099.47000000102, 0.134796, -1.115768, 0.172043
10124.710000003688, 0.033386, -1.259354, 0.242798
10149.950000006356, 0.063217, -1.521805, 0.203033
10175.220000004629, -0.115616, -1.774414, -0.038544
10200.460000007297, -0.582779, -1.653915, -0.121155
10225.720000002184, -0.657867, -1.421539, 0.360626
10250.960000004852, 0.495468, -2.09491, 1.024017
10276.210000010906, 0.684296, -1.302246, -0.108307
10301.470000005793, 0.488464, -0.738846, 0.623505
10326.720000011846, 0.10733, -0.972565, 0.148972
10351.980000006733, -0.436554, -0.343491, 0.177765
10377.220000009402, -0.811661, -0.284698, -0.104919
10402.46000001207, -0.322983, -0.665482, 0.22319
10427.720000006957, 0.101379, -0.736725, 0.026306
10452.960000009625, 0.362259, -0.753983, 0.21196
10478.230000007898, 0.54747, -0.970306, 0.106842
10503.470000010566, 0.488068, -1.109695, 0.253922
10528.709999998682, 0.405212, -1.313919, 0.406174
10553.980000011506, 0.403397, -1.547867, 0.580994
10579.219999999623, 0.540298, -1.466217, 0.766418
10604.489999997895, 0.936981, -1.566849, 0.632645
10629.730000000563, 0.776794, -1.34877, 0.583801
10654.970000003232, 0.974182, -1.034103, 0.656815
10680.240000001504, 1.264221, -0.562729, 0.798691
10705.480000004172, 1.25, -0.67363, 0.568466
10730.750000002445, 0.73912, -1.02742, 0.623871
10755.990000005113, 0.207886, -1.35553, 0.155991
10781.230000007781, -1.473587, -1.114334, -0.498459
10806.490000002668, -1.525192, -1.937698, 1.568344
10831.740000008722, 2.838562, -0.800507, -1.919449
10857.010000006994, 1.066147, -1.644791, 0.322876
10882.250000009662, -0.561661, -0.766388, 0.799683
10907.350000008591, -0.59346, -1.093689, 0.21434
10932.610000003478, 0.482864, -1.064194, 0.117798
10957.850000006147, -0.06398, -1.049454, 0.260315
10983.110000001034, -0.187744, -0.96286, 0.226929
11008.350000003702, -0.376984, -0.885559, 0.280914
11033.59000000637, -0.199295, -0.911484, 0.254547
11058.860000004643, 0.001709, -0.991333, 0.267639
11084.10000000731, 0.050842, -1.016174, 0.270691
11109.360000002198, 0.117935, -1.004211, 0.242981
11134.600000004866, 0.077805, -1.041367, 0.237762
11159.85000001092, 0.15123, -1.058487, 0.238266
11185.110000005807, 0.155823, -1.038467, 0.250046
11210.350000008475, 0.069168, -1.017914, 0.227051
11235.620000006747, 0.004456, -1.08931, 0.292648
11260.860000009416, 0.077209, -1.114182, 0.201599
11286.100000012084, 0.058731, -1.245377, 0.152039
11311.370000010356, 0.01915, -1.329987, 0.164215
11336.60000000964, -0.101624, -1.56958, -0.02092
11361.870000007912, -0.340912, -1.684006, -0.143402
11387.100000007194, -0.662415, -1.428101, 0.333771
11412.340000009863, 0.081741, -2.309982, 0.708008
11437.610000008135, 0.784744, -1.767181, 0.361084
11462.850000010803, 0.631134, -0.882858, 0.607483
11488.11000000569, 0.482666, -0.965912, 0.136963
11513.350000008359, -0.224503, -0.57692, 0.154358
11538.580000007642, -0.627289, -0.045471, -0.166885
11563.850000005914, -0.459366, -0.401291, -0.110184
11589.090000008582, 0.120636, -0.695435, 0.097824
11614.35000000347, 0.462158, -0.715149, 0.126053
11639.590000006137, 0.346436, -0.846863, 0.10704
11664.830000008806, 0.364532, -1.080444, 0.385941
11690.090000003693, 0.432327, -1.257294, 0.542282
11715.330000006361, 0.420364, -1.427582, 0.686172
11740.600000004633, 0.530838, -1.593307, 0.854782
11765.830000003916, 1.021072, -1.538559, 1.177689
11791.070000006584, 1.04245, -1.278168, 0.569351
11816.340000004857, 1.213715, -0.932541, 0.574142
11841.57000000414, 1.05925, -0.524414, 0.9048
11866.840000002412, 1.188629, -0.614655, 0.500076
11892.070000001695, 0.86734, -1.032959, 0.463135
11917.310000004363, -0.372192, -2.067749, -0.905197
11942.56999999925, -2.018936, -1.352158, 0.439758
11967.810000001919, -0.20105, -2.064178, 1.848877
11993.070000011357, 3.964233, -0.146942, -1.965729
12018.309999999474, 0.073502, -1.437775, 0.735687
12043.550000002142, -1.032578, -0.911316, 0.161392
12068.810000011581, 0.268692, -1.073685, 0.22522
12094.049999999697, -0.014572, -1.053726, 0.108841
12119.310000009136, -0.071365, -1.014191, 0.221527
12144.560000000638, -0.043564, -1.011566, 0.20137
12169.78999999992, -0.281387, -0.901794, 0.272781
12195.059999998193, -0.083878, -0.92868, 0.267059
12220.290000012028, 0.025803, -0.963623, 0.25148
12245.550000006915, -0.033646, -0.958969, 0.268311
12270.790000009583, 0.049484, -0.955338, 0.240814
12296.030000012252, 0.086472, -0.942154, 0.246872
12321.290000007139, 0.074265, -0.953018, 0.260818
12346.530000009807, 0.057938, -0.968399, 0.248764
12371.790000004694, 0.06076, -1.01445, 0.254211
12397.030000007362, 0.0513, -1.077377, 0.259171
12422.260000006645, 0.248611, -1.061356, 0.149063
12447.530000004917, 0.131943, -1.157806, 0.235077
12472.780000010971, -0.035797, -1.224289, 0.295731
12498.040000005858, -0.01622, -1.469833, 0.116608
12523.27000000514, -0.216583, -1.610687, -0.114639
12548.51000000781, -0.559753, -1.406403, 0.038406
12573.780000006082, -0.518127, -1.59758, 0.406586
12599.02000000875, 0.654846, -2.18277, 0.896912
12624.280000003637, 1.004364, -1.37117, 0.147217
12649.520000006305, 0.435257, -0.660248, 0.428284
12674.760000008973, 0.453735, -0.945145, 0.44043
12700.02000000386, -0.201721, -0.465378, 0.240936
12725.260000006529, -0.49736, -0.09613, -0.01268
12750.530000004801, -0.414703, -0.315536, 0.125946
12775.77000000747, 0.052429, -0.615463, 0.16835
12801.000000006752, 0.275543, -0.683838, 0.146866
12826.26000000164, 0.328018, -0.84726, 0.160614
12851.500000004307, 0.314941, -1.103317, 0.263031
12876.77000000258, 0.424805, -1.244904, 0.373611
12902.000000001863, 0.459076, -1.536743, 0.561432
12927.24000000453, 0.61528, -1.779236, 0.789413
12952.510000002803, 0.960938, -1.623718, 0.935547
12977.740000002086, 0.948898, -1.386307, 0.394531
13003.000000011525, 0.957886, -0.846741, 0.651779
13028.239999999641, 1.411407, -0.411224, 0.666595
13053.48000000231, 1.266266, -0.735321, 0.479782
13078.750000000582, 0.622025, -1.013123, 0.379654
13103.99000000325, -0.22081, -1.626572, -0.417908
13129.249999998137, -2.36467, -1.075684, 0.22403
13154.490000000806, -1.440643, -1.735153, 1.108536
13179.730000003474, 4.40065, -0.662659, -1.62088
13205.000000001746, 0.6689, -1.687317, 0.409622
13230.240000004414, -0.802887, -0.685669, 0.952774
13255.510000002687, -0.432938, -1.128433, 0.454987
13280.750000005355, 0.497772, -1.046585, -0.068481
13305.990000008023, -0.24794, -1.023941, 0.218307
13331.260000006296, -0.236343, -0.920364, 0.217758
13356.500000008964, -0.386002, -0.849533, 0.2995
13381.760000003851, -0.280838, -0.896408, 0.288757
13407.00000000652, 0.036163, -0.947067, 0.247803
13432.240000009187, 0.048203, -0.966812, 0.23584
